table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),
Geographic Area,Population
".Chickasaw County, Iowa","11,952"
".Clarke County, Iowa","9,502"
".Clay County, Iowa","16,106"
".Clayton County, Iowa","17,540"
".Clinton County, Iowa","46,437"
".Crawford County, Iowa","17,089"
".Dallas County, Iowa","89,953"
".Davis County, Iowa","8,972"
".Decatur County, Iowa","7,890"
".Delaware County, Iowa","17,081"
".Des Moines County, Iowa","39,149"
".Dickinson County, Iowa","17,121"
".Dubuque County, Iowa","96,922"
".Emmet County, Iowa","9,277"
".Fayette County, Iowa","19,679"
".Floyd County, Iowa","15,752"
".Franklin County, Iowa","10,085"
".Fremont County, Iowa","6,981"
".Greene County, Iowa","8,965"
".Grundy County, Iowa","12,272"
".Guthrie County, Iowa","10,720"
".Hamilton County, Iowa","14,886"
".Hancock County, Iowa","10,710"
".Hardin County, Iowa","16,937"
".Harrison County, Iowa","14,105"
".Henry County, Iowa","20,033"
".Howard County, Iowa","9,172"
".Humboldt County, Iowa","9,559"
".Ida County, Iowa","6,846"
".Iowa County, Iowa","16,155"
".Jackson County, Iowa","19,427"
".Jasper County, Iowa","37,189"
".Jefferson County, Iowa","18,256"
".Johnson County, Iowa","150,549"
".Jones County, Iowa","20,673"
".Keokuk County, Iowa","10,213"
".Kossuth County, Iowa","14,878"
".Lee County, Iowa","33,909"
".Linn County, Iowa","225,763"
".Louisa County, Iowa","11,153"
".Lucas County, Iowa","8,617"
".Lyon County, Iowa","11,815"
".Madison County, Iowa","16,206"
".Mahaska County, Iowa","22,018"
".Marion County, Iowa","33,259"
".Marshall County, Iowa","39,888"
".Mills County, Iowa","15,068"
".Mitchell County, Iowa","10,571"
".Monona County, Iowa","8,659"
".Monroe County, Iowa","7,768"
".Montgomery County, Iowa","9,961"
".Muscatine County, Iowa","42,874"
".O'Brien County, Iowa","13,798"
".Osceola County, Iowa","6,028"
".Page County, Iowa","15,229"
".Palo Alto County, Iowa","8,903"
".Plymouth County, Iowa","25,024"
".Pocahontas County, Iowa","6,714"
".Polk County, Iowa","485,833"
".Pottawattamie County, Iowa","93,264"
".Poweshiek County, Iowa","18,467"
".Ringgold County, Iowa","4,940"
".Sac County, Iowa","9,705"
".Scott County, Iowa","172,803"
".Shelby County, Iowa","11,559"
".Sioux County, Iowa","34,802"
".Story County, Iowa","96,781"
".Tama County, Iowa","16,869"
".Taylor County, Iowa","6,160"
".Union County, Iowa","12,298"
".Van Buren County, Iowa","7,013"
".Wapello County, Iowa","34,991"
".Warren County, Iowa","51,014"
".Washington County, Iowa","22,058"
".Wayne County, Iowa","6,405"
".Webster County, Iowa","36,339"
".Winnebago County, Iowa","10,539"
".Winneshiek County, Iowa","20,017"
".Woodbury County, Iowa","102,515"
".Worth County, Iowa","7,413"
".Wright County, Iowa","12,690"
".Allen County, Kansas","12,501"
".Anderson County, Kansas","7,848"
".Atchison County, Kansas","16,173"
".Barber County, Kansas","4,465"
".Barton County, Kansas","26,057"
".Bourbon County, Kansas","14,542"
".Brown County, Kansas","9,610"
".Butler County, Kansas","66,833"
".Chase County, Kansas","2,600"
".Chautauqua County, Kansas","3,304"
".Cherokee County, Kansas","20,035"
".Cheyenne County, Kansas","2,645"
".Clark County, Kansas","1,994"
".Clay County, Kansas","8,003"
".Cloud County, Kansas","8,734"
".Coffey County, Kansas","8,232"
".Comanche County, Kansas","1,736"
".Cowley County, Kansas","35,149"
".Crawford County, Kansas","38,911"
".Decatur County, Kansas","2,860"
".Dickinson County, Kansas","18,682"
".Doniphan County, Kansas","7,658"
".Douglas County, Kansas","121,109"
".Edwards County, Kansas","2,820"
".Elk County, Kansas","2,484"
".Ellis County, Kansas","28,646"
".Ellsworth County, Kansas","6,163"
".Finney County, Kansas","36,528"
".Ford County, Kansas","33,877"
".Franklin County, Kansas","25,625"
".Geary County, Kansas","32,777"
".Gove County, Kansas","2,611"
".Graham County, Kansas","2,475"
".Grant County, Kansas","7,294"
".Gray County, Kansas","6,076"
".Greeley County, Kansas","1,229"
".Greenwood County, Kansas","6,011"
".Hamilton County, Kansas","2,600"
".Harper County, Kansas","5,508"
".Harvey County, Kansas","34,183"
".Haskell County, Kansas","3,990"
".Hodgeman County, Kansas","1,822"
".Jackson County, Kansas","13,270"
".Jefferson County, Kansas","18,856"
".Jewell County, Kansas","2,845"
".Johnson County, Kansas","598,127"
".Kearny County, Kansas","3,941"
".Kingman County, Kansas","7,220"
".Kiowa County, Kansas","2,489"
".Labette County, Kansas","19,906"
".Lane County, Kansas","1,546"
".Leavenworth County, Kansas","81,497"
".Lincoln County, Kansas","2,998"
".Linn County, Kansas","9,771"
".Logan County, Kansas","2,812"
".Lyon County, Kansas","33,300"
".McPherson County, Kansas","28,528"
".Marion County, Kansas","11,923"
".Marshall County, Kansas","9,715"
".Meade County, Kansas","4,098"
".Miami County, Kansas","33,737"
".Mitchell County, Kansas","6,110"
".Montgomery County, Kansas","32,091"
".Morris County, Kansas","5,557"
".Morton County, Kansas","2,693"
".Nemaha County, Kansas","10,125"
".Neosho County, Kansas","16,025"
".Ness County, Kansas","2,796"
".Norton County, Kansas","5,419"
".Osage County, Kansas","15,938"
".Osborne County, Kansas","3,459"
".Ottawa County, Kansas","5,752"
".Pawnee County, Kansas","6,573"
".Phillips County, Kansas","5,276"
".Pottawatomie County, Kansas","24,209"
".Pratt County, Kansas","9,340"
".Rawlins County, Kansas","2,502"
".Reno County, Kansas","62,331"
".Republic County, Kansas","4,652"
".Rice County, Kansas","9,483"
".Riley County, Kansas","74,712"
".Rooks County, Kansas","4,995"
".Rush County, Kansas","3,056"
".Russell County, Kansas","6,902"
".Saline County, Kansas","54,387"
".Scott County, Kansas","4,909"
".Sedgwick County, Kansas","513,484"
".Seward County, Kansas","21,902"
".Shawnee County, Kansas","177,290"
".Sheridan County, Kansas","2,522"
".Sherman County, Kansas","5,917"
".Smith County, Kansas","3,590"
".Stafford County, Kansas","4,162"
".Stanton County, Kansas","2,025"
".Stevens County, Kansas","5,536"
".Sumner County, Kansas","23,019"
".Thomas County, Kansas","7,710"
".Trego County, Kansas","2,797"
".Wabaunsee County, Kansas","6,912"
".Wallace County, Kansas","1,489"
".Washington County, Kansas","5,450"
".Wichita County, Kansas","2,112"
".Wilson County, Kansas","8,666"
".Woodson County, Kansas","3,184"
".Wyandotte County, Kansas","165,321"
".Adair County, Kentucky","19,199"
".Allen County, Kentucky","21,122"
".Anderson County, Kentucky","22,641"
".Ballard County, Kentucky","7,992"
".Barren County, Kentucky","44,115"
".Bath County, Kentucky","12,444"
".Bell County, Kentucky","26,487"
".Boone County, Kentucky","131,901"
".Bourbon County, Kentucky","20,116"
".Boyd County, Kentucky","47,292"
".Boyle County, Kentucky","30,082"
".Bracken County, Kentucky","8,278"
".Breathitt County, Kentucky","12,787"
".Breckinridge County, Kentucky","20,309"
".Bullitt County, Kentucky","81,009"
".Butler County, Kentucky","12,743"
".Caldwell County, Kentucky","12,716"
".Calloway County, Kentucky","38,964"
".Campbell County, Kentucky","93,464"
".Carlisle County, Kentucky","4,739"
".Carroll County, Kentucky","10,712"
".Carter County, Kentucky","27,040"
".Casey County, Kentucky","15,926"
".Christian County, Kentucky","70,712"
".Clark County, Kentucky","36,180"
".Clay County, Kentucky","20,088"
".Clinton County, Kentucky","10,152"
".Crittenden County, Kentucky","8,896"
".Cumberland County, Kentucky","6,693"
".Daviess County, Kentucky","100,883"
".Edmonson County, Kentucky","12,249"
".Elliott County, Kentucky","7,499"
".Estill County, Kentucky","14,150"
".Fayette County, Kentucky","322,426"
".Fleming County, Kentucky","14,485"
".Floyd County, Kentucky","35,896"
".Franklin County, Kentucky","50,801"
".Fulton County, Kentucky","6,066"
".Gallatin County, Kentucky","8,766"
".Garrard County, Kentucky","17,519"
".Grant County, Kentucky","25,065"
".Graves County, Kentucky","37,319"
".Grayson County, Kentucky","26,293"
".Green County, Kentucky","10,998"
".Greenup County, Kentucky","35,332"
".Hancock County, Kentucky","8,738"
".Hardin County, Kentucky","110,279"
".Harlan County, Kentucky","26,309"
".Harrison County, Kentucky","18,780"
".Hart County, Kentucky","18,902"
".Henderson County, Kentucky","45,512"
".Henry County, Kentucky","16,061"
".Hickman County, Kentucky","4,431"
".Hopkins County, Kentucky","45,024"
".Jackson County, Kentucky","13,403"
".Jefferson County, Kentucky","768,101"
".Jessamine County, Kentucky","53,757"
".Johnson County, Kentucky","22,391"
".Kenton County, Kentucky","166,292"
".Knott County, Kentucky","15,076"
".Knox County, Kentucky","31,300"
".Larue County, Kentucky","14,299"
".Laurel County, Kentucky","60,660"
".Lawrence County, Kentucky","15,583"
".Lee County, Kentucky","7,052"
".Leslie County, Kentucky","10,151"
".Letcher County, Kentucky","21,813"
".Lewis County, Kentucky","13,268"
".Lincoln County, Kentucky","24,612"
".Livingston County, Kentucky","9,244"
".Logan County, Kentucky","26,983"
".Lyon County, Kentucky","8,171"
".McCracken County, Kentucky","65,307"
".McCreary County, Kentucky","17,290"
".McLean County, Kentucky","9,258"
".Madison County, Kentucky","92,107"
".Magoffin County, Kentucky","12,323"
".Marion County, Kentucky","19,326"
".Marshall County, Kentucky","31,202"
".Martin County, Kentucky","11,325"
".Mason County, Kentucky","17,080"
".Meade County, Kentucky","28,623"
".Menifee County, Kentucky","6,437"
".Mercer County, Kentucky","21,702"
".Metcalfe County, Kentucky","10,070"
".Monroe County, Kentucky","10,732"
".Montgomery County, Kentucky","28,109"
".Morgan County, Kentucky","13,372"
".Muhlenberg County, Kentucky","30,811"
".Nelson County, Kentucky","45,813"
".Nicholas County, Kentucky","7,195"
".Ohio County, Kentucky","24,064"
".Oldham County, Kentucky","66,512"
".Owen County, Kentucky","10,881"
".Owsley County, Kentucky","4,474"
".Pendleton County, Kentucky","14,588"
".Perry County, Kentucky","26,208"
".Pike County, Kentucky","58,492"
".Powell County, Kentucky","12,371"
".Pulaski County, Kentucky","64,584"
".Robertson County, Kentucky","2,130"
".Rockcastle County, Kentucky","16,823"
".Rowan County, Kentucky","24,503"
".Russell County, Kentucky","17,790"
".Scott County, Kentucky","55,968"
".Shelby County, Kentucky","48,059"
".Simpson County, Kentucky","18,403"
".Spencer County, Kentucky","19,021"
".Taylor County, Kentucky","25,514"
".Todd County, Kentucky","12,306"
".Trigg County, Kentucky","14,658"
".Trimble County, Kentucky","8,468"
".Union County, Kentucky","14,471"
".Warren County, Kentucky","130,750"
".Washington County, Kentucky","12,023"
".Wayne County, Kentucky","20,430"
".Webster County, Kentucky","13,051"
".Whitley County, Kentucky","36,101"
".Wolfe County, Kentucky","7,199"
".Woodford County, Kentucky","26,491"
".Acadia Parish, Louisiana","62,214"
".Allen Parish, Louisiana","25,567"
".Ascension Parish, Louisiana","124,858"
".Assumption Parish, Louisiana","22,279"
".Avoyelles Parish, Louisiana","40,402"
".Beauregard Parish, Louisiana","37,369"
".Bienville Parish, Louisiana","13,343"
".Bossier Parish, Louisiana","127,022"
".Caddo Parish, Louisiana","242,833"
".Calcasieu Parish, Louisiana","203,177"
".Caldwell Parish, Louisiana","9,964"
".Cameron Parish, Louisiana","7,013"
".Catahoula Parish, Louisiana","9,606"
".Claiborne Parish, Louisiana","15,895"
".Concordia Parish, Louisiana","19,586"
".De Soto Parish, Louisiana","27,426"
".East Baton Rouge Parish, Louisiana","442,058"
".East Carroll Parish, Louisiana","6,994"
".East Feliciana Parish, Louisiana","19,286"
".Evangeline Parish, Louisiana","33,496"
".Franklin Parish, Louisiana","20,164"
".Grant Parish, Louisiana","22,436"
".Iberia Parish, Louisiana","70,905"
".Iberville Parish, Louisiana","32,693"
".Jackson Parish, Louisiana","15,912"
".Jefferson Parish, Louisiana","433,884"
".Jefferson Davis Parish, Louisiana","31,537"
".Lafayette Parish, Louisiana","243,113"
".Lafourche Parish, Louisiana","97,981"
".LaSalle Parish, Louisiana","14,901"
".Lincoln Parish, Louisiana","47,112"
".Livingston Parish, Louisiana","139,394"
".Madison Parish, Louisiana","11,196"
".Morehouse Parish, Louisiana","25,324"
".Natchitoches Parish, Louisiana","38,616"
".Orleans Parish, Louisiana","391,004"
".Ouachita Parish, Louisiana","154,571"
".Plaquemines Parish, Louisiana","23,385"
".Pointe Coupee Parish, Louisiana","21,879"
".Rapides Parish, Louisiana","130,326"
".Red River Parish, Louisiana","8,526"
".Richland Parish, Louisiana","20,223"
".Sabine Parish, Louisiana","23,901"
".St. Bernard Parish, Louisiana","46,780"
".St. Charles Parish, Louisiana","52,775"
".St. Helena Parish, Louisiana","10,187"
".St. James Parish, Louisiana","21,151"
".St. John the Baptist Parish, Louisiana","43,119"
".St. Landry Parish, Louisiana","82,782"
".St. Martin Parish, Louisiana","53,562"
".St. Mary Parish, Louisiana","49,841"
".St. Tammany Parish, Louisiana","258,035"
".Tangipahoa Parish, Louisiana","133,837"
".Tensas Parish, Louisiana","4,470"
".Terrebonne Parish, Louisiana","111,163"
".Union Parish, Louisiana","22,243"
".Vermilion Parish, Louisiana","59,886"
".Vernon Parish, Louisiana","48,101"
".Washington Parish, Louisiana","46,588"
".Webster Parish, Louisiana","38,792"
".West Baton Rouge Parish, Louisiana","26,400"
".West Carroll Parish, Louisiana","10,977"
".West Feliciana Parish, Louisiana","15,492"
".Winn Parish, Louisiana","14,138"
".Androscoggin County, Maine","107,914"
".Aroostook County, Maine","67,318"
".Cumberland County, Maine","293,673"
".Franklin County, Maine","29,915"
".Hancock County, Maine","54,734"
".Kennebec County, Maine","122,044"
".Knox County, Maine","39,717"
".Lincoln County, Maine","34,399"
".Oxford County, Maine","57,754"
".Penobscot County, Maine","151,817"
".Piscataquis County, Maine","16,746"
".Sagadahoc County, Maine","35,690"
".Somerset County, Maine","50,489"
".Waldo County, Maine","39,657"
".Washington County, Maine","31,321"
".York County, Maine","205,869"
".Allegany County, Maryland","70,941"
".Anne Arundel County, Maryland","575,523"
".Baltimore County, Maryland","827,859"
".Calvert County, Maryland","92,065"
".Caroline County, Maryland","33,306"
".Carroll County, Maryland","168,267"
".Cecil County, Maryland","102,644"
".Charles County, Maryland","161,476"
".Dorchester County, Maryland","31,960"
".Frederick County, Maryland","254,943"
".Garrett County, Maryland","29,133"
".Harford County, Maryland","253,882"
".Howard County, Maryland","322,621"
".Kent County, Maryland","19,434"
".Montgomery County, Maryland","1,048,478"
".Prince George's County, Maryland","909,619"
".Queen Anne's County, Maryland","50,148"
".St. Mary's County, Maryland","112,720"
".Somerset County, Maryland","25,606"
".Talbot County, Maryland","37,074"
".Washington County, Maryland","150,656"
".Wicomico County, Maryland","103,044"
".Worcester County, Maryland","51,960"
".Baltimore city, Maryland","602,443"
".Barnstable County, Massachusetts","213,471"
".Berkshire County, Massachusetts","125,901"
".Bristol County, Massachusetts","564,092"
".Dukes County, Massachusetts","17,329"
".Essex County, Massachusetts","788,183"
".Franklin County, Massachusetts","70,611"
".Hampden County, Massachusetts","468,388"
".Hampshire County, Massachusetts","161,139"
".Middlesex County, Massachusetts","1,608,470"
".Nantucket County, Massachusetts","11,198"
".Norfolk County, Massachusetts","703,230"
".Plymouth County, Massachusetts","518,422"
".Suffolk County, Massachusetts","803,147"
".Worcester County, Massachusetts","829,054"
".Alcona County, Michigan","10,360"
".Alger County, Michigan","9,118"
".Allegan County, Michigan","117,173"
".Alpena County, Michigan","28,384"
".Antrim County, Michigan","23,323"
".Arenac County, Michigan","15,008"
".Baraga County, Michigan","8,324"
".Barry County, Michigan","61,231"
".Bay County, Michigan","103,702"
".Benzie County, Michigan","17,761"
".Berrien County, Michigan","153,790"
".Branch County, Michigan","43,566"
".Calhoun County, Michigan","134,049"
".Cass County, Michigan","51,725"
".Charlevoix County, Michigan","26,187"
".Cheboygan County, Michigan","25,504"
".Chippewa County, Michigan","37,461"
".Clare County, Michigan","30,735"
".Clinton County, Michigan","79,219"
".Crawford County, Michigan","13,905"
".Delta County, Michigan","35,843"
".Dickinson County, Michigan","25,371"
".Eaton County, Michigan","109,710"
".Emmet County, Michigan","33,225"
".Genesee County, Michigan","406,688"
".Gladwin County, Michigan","25,326"
".Gogebic County, Michigan","15,116"
".Grand Traverse County, Michigan","92,530"
".Gratiot County, Michigan","40,602"
".Hillsdale County, Michigan","45,702"
".Houghton County, Michigan","35,943"
".Huron County, Michigan","31,211"
".Ingham County, Michigan","291,612"
".Ionia County, Michigan","64,276"
".Iosco County, Michigan","25,103"
".Iron County, Michigan","11,104"
".Isabella County, Michigan","70,463"
".Jackson County, Michigan","158,566"
".Kalamazoo County, Michigan","264,680"
".Kalkaska County, Michigan","17,806"
".Kent County, Michigan","653,350"
".Keweenaw County, Michigan","2,090"
".Lake County, Michigan","11,876"
".Lapeer County, Michigan","87,921"
".Leelanau County, Michigan","21,714"
".Lenawee County, Michigan","98,141"
".Livingston County, Michigan","191,190"
".Luce County, Michigan","6,327"
".Mackinac County, Michigan","10,781"
".Macomb County, Michigan","872,795"
".Manistee County, Michigan","24,455"
".Marquette County, Michigan","66,381"
".Mason County, Michigan","29,084"
".Mecosta County, Michigan","43,400"
".Menominee County, Michigan","22,927"
".Midland County, Michigan","83,223"
".Missaukee County, Michigan","15,101"
".Monroe County, Michigan","150,174"
".Montcalm County, Michigan","63,936"
".Montmorency County, Michigan","9,275"
".Muskegon County, Michigan","173,599"
".Newaygo County, Michigan","48,839"
".Oakland County, Michigan","1,256,694"
".Oceana County, Michigan","26,555"
".Ogemaw County, Michigan","20,882"
".Ontonagon County, Michigan","5,801"
".Osceola County, Michigan","23,377"
".Oscoda County, Michigan","8,224"
".Otsego County, Michigan","24,641"
".Ottawa County, Michigan","289,808"
".Presque Isle County, Michigan","12,698"
".Roscommon County, Michigan","23,812"
".Saginaw County, Michigan","190,791"
".St. Clair County, Michigan","159,031"
".St. Joseph County, Michigan","60,912"
".Sanilac County, Michigan","41,192"
".Schoolcraft County, Michigan","8,044"
".Shiawassee County, Michigan","68,133"
".Tuscola County, Michigan","52,633"
".Van Buren County, Michigan","75,481"
".Washtenaw County, Michigan","369,483"
".Wayne County, Michigan","1,754,453"
".Wexford County, Michigan","33,446"
".Aitkin County, Minnesota","15,887"
".Anoka County, Minnesota","353,441"
".Becker County, Minnesota","34,389"
".Beltrami County, Minnesota","46,735"
".Benton County, Minnesota","40,510"
".Big Stone County, Minnesota","4,990"
".Blue Earth County, Minnesota","67,378"
".Brown County, Minnesota","25,125"
".Carlton County, Minnesota","35,822"
".Carver County, Minnesota","103,533"
".Cass County, Minnesota","29,511"
".Chippewa County, Minnesota","11,901"
".Chisago County, Minnesota","55,972"
".Clay County, Minnesota","64,017"
".Clearwater County, Minnesota","8,815"
".Cook County, Minnesota","5,425"
".Cottonwood County, Minnesota","11,259"
".Crow Wing County, Minnesota","64,794"
".Dakota County, Minnesota","425,040"
".Dodge County, Minnesota","20,767"
".Douglas County, Minnesota","37,960"
".Faribault County, Minnesota","13,736"
".Fillmore County, Minnesota","21,044"
".Freeborn County, Minnesota","30,480"
".Goodhue County, Minnesota","46,299"
".Grant County, Minnesota","5,989"
".Hennepin County, Minnesota","1,257,925"
".Houston County, Minnesota","18,572"
".Hubbard County, Minnesota","21,291"
".Isanti County, Minnesota","39,950"
".Itasca County, Minnesota","45,051"
".Jackson County, Minnesota","9,895"
".Kanabec County, Minnesota","16,246"
".Kandiyohi County, Minnesota","42,910"
".Kittson County, Minnesota","4,268"
".Koochiching County, Minnesota","12,431"
".Lac qui Parle County, Minnesota","6,664"
".Lake County, Minnesota","10,610"
".Lake of the Woods County, Minnesota","3,737"
".Le Sueur County, Minnesota","28,588"
".Lincoln County, Minnesota","5,668"
".Lyon County, Minnesota","25,583"
".McLeod County, Minnesota","35,827"
".Mahnomen County, Minnesota","5,497"
".Marshall County, Minnesota","9,383"
".Martin County, Minnesota","19,772"
".Meeker County, Minnesota","23,145"
".Mille Lacs County, Minnesota","26,100"
".Morrison County, Minnesota","33,158"
".Mower County, Minnesota","40,142"
".Murray County, Minnesota","8,254"
".Nicollet County, Minnesota","34,199"
".Nobles County, Minnesota","21,744"
".Norman County, Minnesota","6,479"
".Olmsted County, Minnesota","156,358"
".Otter Tail County, Minnesota","58,670"
".Pennington County, Minnesota","14,173"
".Pine County, Minnesota","29,468"
".Pipestone County, Minnesota","9,127"
".Polk County, Minnesota","31,411"
".Pope County, Minnesota","11,095"
".Ramsey County, Minnesota","548,872"
".Red Lake County, Minnesota","3,992"
".Redwood County, Minnesota","15,252"
".Renville County, Minnesota","14,609"
".Rice County, Minnesota","66,566"
".Rock County, Minnesota","9,401"
".Roseau County, Minnesota","15,158"
".St. Louis County, Minnesota","199,685"
".Scott County, Minnesota","147,191"
".Sherburne County, Minnesota","95,957"
".Sibley County, Minnesota","14,997"
".Stearns County, Minnesota","159,656"
".Steele County, Minnesota","36,738"
".Stevens County, Minnesota","9,752"
".Swift County, Minnesota","9,323"
".Todd County, Minnesota","24,570"
".Traverse County, Minnesota","3,291"
".Wabasha County, Minnesota","21,645"
".Wadena County, Minnesota","13,723"
".Waseca County, Minnesota","18,664"
".Washington County, Minnesota","258,899"
".Watonwan County, Minnesota","11,007"
".Wilkin County, Minnesota","6,244"
".Winona County, Minnesota","50,735"
".Wright County, Minnesota","136,313"
".Yellow Medicine County, Minnesota","9,799"
".Adams County, Mississippi","31,044"
".Alcorn County, Mississippi","36,810"
".Amite County, Mississippi","12,327"
".Attala County, Mississippi","18,328"
".Benton County, Mississippi","8,243"
".Bolivar County, Mississippi","31,115"
".Calhoun County, Mississippi","14,432"
".Carroll County, Mississippi","9,920"
".Chickasaw County, Mississippi","17,100"
".Choctaw County, Mississippi","8,265"
".Claiborne County, Mississippi","9,072"
".Clarke County, Mississippi","15,585"
".Clay County, Mississippi","19,404"
".Coahoma County, Mississippi","22,605"
".Copiah County, Mississippi","28,400"
".Covington County, Mississippi","18,825"
".DeSoto County, Mississippi","181,932"
".Forrest County, Mississippi","74,912"
".Franklin County, Mississippi","7,758"
".George County, Mississippi","24,110"
".Greene County, Mississippi","13,996"
".Grenada County, Mississippi","20,984"
".Hancock County, Mississippi","47,278"
".Harrison County, Mississippi","206,284"
".Hinds County, Mississippi","235,824"
".Holmes County, Mississippi","17,444"
".Humphreys County, Mississippi","8,256"
".Issaquena County, Mississippi","1,307"
".Itawamba County, Mississippi","23,461"
".Jackson County, Mississippi","143,127"
".Jasper County, Mississippi","16,425"
".Jefferson County, Mississippi","7,093"
".Jefferson Davis County, Mississippi","11,215"
".Jones County, Mississippi","68,196"
".Kemper County, Mississippi","9,733"
".Lafayette County, Mississippi","53,542"
".Lamar County, Mississippi","62,637"
".Lauderdale County, Mississippi","75,238"
".Lawrence County, Mississippi","12,448"
".Leake County, Mississippi","22,791"
".Lee County, Mississippi","85,276"
".Leflore County, Mississippi","28,616"
".Lincoln County, Mississippi","34,210"
".Lowndes County, Mississippi","58,760"
".Madison County, Mississippi","105,648"
".Marion County, Mississippi","24,752"
".Marshall County, Mississippi","35,436"
".Monroe County, Mississippi","35,543"
".Montgomery County, Mississippi","9,994"
".Neshoba County, Mississippi","29,151"
".Newton County, Mississippi","21,355"
".Noxubee County, Mississippi","10,550"
".Oktibbeha County, Mississippi","49,249"
".Panola County, Mississippi","34,156"
".Pearl River County, Mississippi","55,323"
".Perry County, Mississippi","11,918"
".Pike County, Mississippi","39,380"
".Pontotoc County, Mississippi","31,881"
".Prentiss County, Mississippi","25,088"
".Quitman County, Mississippi","7,055"
".Rankin County, Mississippi","154,250"
".Scott County, Mississippi","28,319"
".Sharkey County, Mississippi","4,375"
".Simpson County, Mississippi","26,717"
".Smith County, Mississippi","16,029"
".Stone County, Mississippi","17,997"
".Sunflower County, Mississippi","26,211"
".Tallahatchie County, Mississippi","13,961"
".Tate County, Mississippi","28,347"
".Tippah County, Mississippi","22,039"
".Tishomingo County, Mississippi","19,383"
".Tunica County, Mississippi","9,922"
".Union County, Mississippi","28,615"
".Walthall County, Mississippi","14,436"
".Warren County, Mississippi","46,093"
".Washington County, Mississippi","45,036"
".Wayne County, Mississippi","20,296"
".Webster County, Mississippi","9,788"
".Wilkinson County, Mississippi","8,781"
".Winston County, Mississippi","18,164"
".Yalobusha County, Mississippi","12,361"
".Yazoo County, Mississippi","29,093"
".Adair County, Missouri","25,476"
".Andrew County, Missouri","17,662"
".Atchison County, Missouri","5,183"
".Audrain County, Missouri","25,423"
".Barry County, Missouri","35,712"
".Barton County, Missouri","11,790"
".Bates County, Missouri","16,304"
".Benton County, Missouri","19,297"
".Bollinger County, Missouri","12,189"
".Boone County, Missouri","179,061"
".Buchanan County, Missouri","88,163"
".Butler County, Missouri","42,587"
".Caldwell County, Missouri","9,071"
".Callaway County, Missouri","44,954"
".Camden County, Missouri","45,913"
".Cape Girardeau County, Missouri","78,638"
".Carroll County, Missouri","8,726"
".Carter County, Missouri","6,083"
".Cass County, Missouri","104,769"
".Cedar County, Missouri","14,136"
".Chariton County, Missouri","7,457"
".Christian County, Missouri","87,044"
".Clark County, Missouri","6,833"
".Clay County, Missouri","246,360"
".Clinton County, Missouri","20,435"
".Cole County, Missouri","76,720"
".Cooper County, Missouri","17,626"
".Crawford County, Missouri","23,968"
".Dade County, Missouri","7,564"
".Dallas County, Missouri","16,782"
".Daviess County, Missouri","8,334"
".DeKalb County, Missouri","12,515"
".Dent County, Missouri","15,547"
".Douglas County, Missouri","13,359"
".Dunklin County, Missouri","29,478"
".Franklin County, Missouri","103,716"
".Gasconade County, Missouri","14,680"
".Gentry County, Missouri","6,598"
".Greene County, Missouri","291,054"
".Grundy County, Missouri","9,975"
".Harrison County, Missouri","8,394"
".Henry County, Missouri","21,808"
".Hickory County, Missouri","9,458"
".Holt County, Missouri","4,412"
".Howard County, Missouri","10,059"
".Howell County, Missouri","40,126"
".Iron County, Missouri","10,187"
".Jackson County, Missouri","700,784"
".Jasper County, Missouri","120,455"
".Jefferson County, Missouri","224,410"
".Johnson County, Missouri","53,621"
".Knox County, Missouri","3,965"
".Laclede County, Missouri","35,596"
".Lafayette County, Missouri","32,542"
".Lawrence County, Missouri","38,264"
".Lewis County, Missouri","9,839"
".Lincoln County, Missouri","57,613"
".Linn County, Missouri","12,039"
".Livingston County, Missouri","15,181"
".McDonald County, Missouri","22,963"
".Macon County, Missouri","15,167"
".Madison County, Missouri","12,188"
".Maries County, Missouri","8,770"
".Marion County, Missouri","28,540"
".Mercer County, Missouri","3,626"
".Miller County, Missouri","25,315"
".Mississippi County, Missouri","13,394"
".Moniteau County, Missouri","16,186"
".Monroe County, Missouri","8,636"
".Montgomery County, Missouri","11,488"
".Morgan County, Missouri","20,414"
".New Madrid County, Missouri","17,272"
".Newton County, Missouri","58,158"
".Nodaway County, Missouri","22,223"
".Oregon County, Missouri","10,558"
".Osage County, Missouri","13,652"
".Ozark County, Missouri","9,070"
".Pemiscot County, Missouri","16,256"
".Perry County, Missouri","19,274"
".Pettis County, Missouri","42,441"
".Phelps County, Missouri","44,551"
".Pike County, Missouri","18,502"
".Platte County, Missouri","102,764"
".Polk County, Missouri","32,214"
".Pulaski County, Missouri","51,997"
".Putnam County, Missouri","4,748"
".Ralls County, Missouri","10,234"
".Randolph County, Missouri","24,732"
".Ray County, Missouri","22,945"
".Reynolds County, Missouri","6,282"
".Ripley County, Missouri","13,420"
".St. Charles County, Missouri","398,780"
".St. Clair County, Missouri","9,389"
".Ste. Genevieve County, Missouri","17,877"
".St. Francois County, Missouri","66,737"
".St. Louis County, Missouri","995,219"
".Saline County, Missouri","22,890"
".Schuyler County, Missouri","4,594"
".Scotland County, Missouri","4,938"
".Scott County, Missouri","38,541"
".Shannon County, Missouri","8,189"
".Shelby County, Missouri","5,997"
".Stoddard County, Missouri","29,264"
".Stone County, Missouri","31,701"
".Sullivan County, Missouri","6,233"
".Taney County, Missouri","55,719"
".Texas County, Missouri","25,506"
